timestamp_ms,slot,frequency_mhz,rssi_dbm,snr,payload_hex,payload_text,length
1713812,171,923.400,-27,2.0,69763d62386439323161616138383564633934303661306133643066613561386134612c6d73673d663534306633623161616632303535663832343033316363663865333761316465393439343332336130336634323835303464643235663562386165303063392c636f756e7465723d3735312c743d313731333535382c6b696e643d64617461,iv=b8d921aaa885dc9406a0a3d0fa5a8a4a;msg=f540f3b1aaf2055f824031ccf8e37a1de9494323a03f428504dd25f5b8ae00c9;counter=751;t=1713558;kind=data,136
1716076,171,923.400,-26,-0.5,69763d33313866383664306465633962386635373762626330306635623063303366302c6d73673d306161303236363237343932303035303838646465633965393365326632643938313132643664653933653338363438363238353834393966666461353264332c636f756e7465723d3735322c743d313731353832312c6b696e643d64617461,iv=318f86d0dec9b8f577bbc00f5b0c03f0;msg=0aa026627492005088ddec9e93e2f2d98112d6de93e3864862858499ffda52d3;counter=752;t=1715821;kind=data,136
1718337,171,923.400,-27,0.75,69763d34653366656264663638383333366366356530643032323139623435313861312c6d73673d653038633233656434643332666565643363666235373634393334646233636535343738666439303733366364393730346231363936616631323330323565652c636f756e7465723d3735332c743d313731383038322c6b696e643d64617461,iv=4e3febdf688336cf5e0d02219b4518a1;msg=e08c23ed4d32feed3cfb5764934db3ce5478fd90736cd9704b1696af123025ee;counter=753;t=1718082;kind=data,136
1722864,172,923.200,-27,1.25,69763d30366135633130386366356439373636356666616136633066653231353662662c6d73673d626461616333326562653835363231316234663666336164346132363864313639623564636338313632373665366164333835373032613635616663396339372c636f756e7465723d3735352c743d313732323631302c6b696e643d64617461,iv=06a5c108cf5d97665ffaa6c0fe2156bf;msg=bdaac32ebe856211b4f6f3ad4a268d169b5dcc816276e6ad385702a65afc9c97;counter=755;t=1722610;kind=data,136
1725127,172,923.200,-28,4.25,69763d34383539356632616331333463363066333031633963323464616534663164342c6d73673d316563366534613339626232623634303831303933623065633463653662623362343236343230653163396462653531353439336535333938623263353462622c636f756e7465723d3735362c743d313732343837332c6b696e643d64617461,iv=48595f2ac134c60f301c9c24dae4f1d4;msg=1ec6e4a39bb2b64081093b0ec4ce6bb3b426420e1c9dbe515493e5398b2c54bb;counter=756;t=1724873;kind=data,136
1727391,172,923.200,-29,0.5,69763d35666466323938363037386338386162363964646437653964613563643034392c6d73673d336237323261313162643532306633313166356366373933646533336436343936346665616362386338623336363935633966383135623538643863326263322c636f756e7465723d3735372c743d313732373133372c6b696e643d64617461,iv=5fdf2986078c88ab69ddd7e9da5cd049;msg=3b722a11bd520f311f5cf793de33d64964feacb8c8b36695c9f815b58d8c2bc2;counter=757;t=1727137;kind=data,136
1729655,172,923.200,-27,3.75,69763d37316333663164313466613061653836396162336262343661333639646437322c6d73673d343136313430613534306363333138343631323032396236613838613262363566306566653634316464393033663665323037306333316439336663356465332c636f756e7465723d3735382c743d313732393430302c6b696e643d64617461,iv=71c3f1d14fa0ae869ab3bb46a369dd72;msg=416140a540cc3184612029b6a88a2b65f0efe641dd903f6e2070c31d93fc5de3;counter=758;t=1729400;kind=data,136
1731918,173,920.800,-27,9.25,69763d63373535316263653031623134376239623534393135633035636531313661352c6d73673d656337333638303263333364616633626364353137656539626264343832376233376534643533633862323738653535363064646566633834333032616339622c636f756e7465723d3735392c743d313733313636312c6b696e643d64617461,iv=c7551bce01b147b9b54915c05ce116a5;msg=ec736802c33daf3bcd517ee9bbd4827b37e4d53c8b278e5560ddefc84302ac9b;counter=759;t=1731661;kind=data,136
1734182,173,920.800,-27,9.5,69763d37616364633639346130376533323331393035363166373536616537646361632c6d73673d363938666665623735646535636265356530663436626634656133376230323638373562363464343762653236623033363037303061656561656261306162302c636f756e7465723d3736302c743d313733333932382c6b696e643d64617461,iv=7acdc694a07e323190561f756ae7dcac;msg=698ffeb75de5cbe5e0f46bf4ea37b026875b64d47be26b0360700aeeaeba0ab0;counter=760;t=1733928;kind=data,136
1736446,173,920.800,-27,10.0,69763d38306532666639613831396437333064313761366662333836373232376531302c6d73673d643039376439663665643334326562643365326131626464643532653131363535386239393461636236333063313035346362313064356262346636393061622c636f756e7465723d3736312c743d313733363139312c6b696e643d64617461,iv=80e2ff9a819d730d17a6fb3867227e10;msg=d097d9f6ed342ebd3e2a1bddd52e116558b994acb630c1054cb10d5bb4f690ab;counter=761;t=1736191;kind=data,136
1738709,173,920.800,-27,9.5,69763d35376161666364303464336666333166366133626665366131616532663135332c6d73673d663430663265366330663939393833626663343839316566623366343833396431613932633334333631613138613365643631313465646164666264376262392c636f756e7465723d3736322c743d313733383435352c6b696e643d64617461,iv=57aafcd04d3ff31f6a3bfe6a1ae2f153;msg=f40f2e6c0f99983bfc4891efb3f4839d1a92c34361a18a3ed6114edadfbd7bb9;counter=762;t=1738455;kind=data,136
1740973,174,920.600,-27,9.5,69763d64333134333261363237383261396333626664363236666661366231366461622c6d73673d353065663639646463356631373339343037333632396136643336333537613961383262656132396665343332366665336434393433373865613633633333612c636f756e7465723d3736332c743d313734303731392c6b696e643d64617461,iv=d31432a62782a9c3bfd626ffa6b16dab;msg=50ef69ddc5f17394073629a6d36357a9a82bea29fe4326fe3d494378ea63c33a;counter=763;t=1740719;kind=data,136
1743237,174,920.600,-26,9.75,69763d66623134313837393239613038303565383331626230623532386463363564322c6d73673d363265313465646535643137656564666438363137636330373437626339663962656130653831626434383831656564633734346536373536633937316237372c636f756e7465723d3736342c743d313734323938322c6b696e643d64617461,iv=fb14187929a0805e831bb0b528dc65d2;msg=62e14ede5d17eedfd8617cc0747bc9f9bea0e81bd4881eedc744e6756c971b77;counter=764;t=1742982;kind=data,136
1745501,174,920.600,-26,11.25,69763d36643566373733356465633436626339373463383035616432373336346431382c6d73673d646637633336366164363739346131356334386466383837393761356137343136626362313466636538356430623630626638353531346162663635353131642c636f756e7465723d3736352c743d313734353234362c6b696e643d64617461,iv=6d5f7735dec46bc974c805ad27364d18;msg=df7c366ad6794a15c48df88797a5a7416bcb14fce85d0b60bf85514abf65511d;counter=765;t=1745246;kind=data,136
1747765,174,920.600,-27,9.75,69763d34393631396231333832323439383162323034366135363731356363616631652c6d73673d396634663561663138313235306639663562393861336230653935316535393331646538386338316462643163623361316463626531346432303431333338382c636f756e7465723d3736362c743d313734373531302c6b696e643d64617461,iv=49619b138224981b2046a56715ccaf1e;msg=9f4f5af181250f9f5b98a3b0e951e5931de88c81dbd1cb3a1dcbe14d20413388;counter=766;t=1747510;kind=data,136
1750029,174,920.600,-27,9.5,69763d38346462346162356337313232626230383865643861393534633637633336642c6d73673d613263313335343762613462366630343730653235663439663735633831633664623731333465373030623130626537616361306532373963303539663135612c636f756e7465723d3736372c743d313734393737322c6b696e643d64617461,iv=84db4ab5c7122bb088ed8a954c67c36d;msg=a2c13547ba4b6f0470e25f49f75c81c6db7134e700b10be7aca0e279c059f15a;counter=767;t=1749772;kind=data,136
1752293,175,921.200,-27,8.25,69763d30663764323336663638363961306461373963353334316339643361306337382c6d73673d366337383235303937643831373338313337613365333965613362616333656638396538346262623337396439656164643464303934636131323237653461382c636f756e7465723d3736382c743d313735323033382c6b696e643d64617461,iv=0f7d236f6869a0da79c5341c9d3a0c78;msg=6c7825097d81738137a3e39ea3bac3ef89e84bbb379d9eadd4d094ca1227e4a8;counter=768;t=1752038;kind=data,136
1754556,175,921.200,-27,10.25,69763d34666365656239323933666433393661343532383939646530636239616562342c6d73673d353565636663663066363063333463663762303065363237633239636533666137306434623666363335323238626139353164366236653366306365333963382c636f756e7465723d3736392c743d313735343330322c6b696e643d64617461,iv=4fceeb9293fd396a452899de0cb9aeb4;msg=55ecfcf0f60c34cf7b00e627c29ce3fa70d4b6f635228ba951d6b6e3f0ce39c8;counter=769;t=1754302;kind=data,136
1756820,175,921.200,-27,10.0,69763d33323433316432636364346134353639666636353262613032333035376465632c6d73673d666364383539643463346366303830643335623964363532333536663036393730323338646535313839333033646261643561386332636162613536303234652c636f756e7465723d3737302c743d313735363536362c6b696e643d64617461,iv=32431d2ccd4a4569ff652ba023057dec;msg=fcd859d4c4cf080d35b9d652356f06970238de5189303dbad5a8c2caba56024e;counter=770;t=1756566;kind=data,136
1759086,175,921.200,-26,10.25,69763d31643535376331363337363436636433643637303762366265353936333339312c6d73673d373235303833653739646138366437323837616262643335643663363133356464626435306636656262383462346236613363636264626461336631356430392c636f756e7465723d3737312c743d313735383832392c6b696e643d64617461,iv=1d557c1637646cd3d6707b6be5963391;msg=725083e79da86d7287abbd35d6c6135ddbd50f6ebb84b4b6a3ccbdbda3f15d09;counter=771;t=1758829;kind=data,136
1761348,176,921.000,-28,9.5,69763d62663465626237323837643031373762333935633864366536316633363062342c6d73673d326461353262383064326363636130343237656338363466326635616562396139316631346662303932333232643063333837366637313562303336626234382c636f756e7465723d3737322c743d313736313039332c6b696e643d64617461,iv=bf4ebb7287d0177b395c8d6e61f360b4;msg=2da52b80d2ccca0427ec864f2f5aeb9a91f14fb092322d0c3876f715b036bb48;counter=772;t=1761093;kind=data,136
1763612,176,921.000,-27,10.0,69763d64333831383230383665383632643430383561336433363530646562376161642c6d73673d356563623864366336316235376138353464386130653835303732656665343736316166373930646465613763303066383833313635316164653765303163322c636f756e7465723d3737332c743d313736333335372c6b696e643d64617461,iv=d38182086e862d4085a3d3650deb7aad;msg=5ecb8d6c61b57a854d8a0e85072efe4761af790ddea7c00f8831651ade7e01c2;counter=773;t=1763357;kind=data,136
1765876,176,921.000,-27,9.5,69763d37623331313938373864623065636537623034383766373939316462353162612c6d73673d343436313130326534333062636662623235363539633631316331613334613264396361373436636439373761396464663066303935393262313466313566382c636f756e7465723d3737342c743d313736353632312c6b696e643d64617461,iv=7b3119878db0ece7b0487f7991db51ba;msg=4461102e430bcfbb25659c611c1a34a2d9ca746cd977a9ddf0f09592b14f15f8;counter=774;t=1765621;kind=data,136
1768140,176,921.000,-27,10.0,69763d62656163616539303937323965303631393133343533646231336138636430322c6d73673d373761633461386261346431306633663435613666383864633763343237326362623036643730363065306338316461373364343030663737313336653130652c636f756e7465723d3737352c743d313736373838352c6b696e643d64617461,iv=beacae909729e061913453db13a8cd02;msg=77ac4a8ba4d10f3f45a6f88dc7c4272cbb06d7060e0c81da73d400f77136e10e;counter=775;t=1767885;kind=data,136
1772669,177,921.600,-28,9.0,69763d66306463323362363666653466653030666366316435653836353932316161612c6d73673d323662633431653332323962306632646639376166643736323735333965316139303331353932623435393137343561316631643863356539613961386134612c636f756e7465723d3737372c743d313737323431342c6b696e643d64617461,iv=f0dc23b66fe4fe00fcf1d5e865921aaa;msg=26bc41e3229b0f2df97afd7627539e1a9031592b4591745a1f1d8c5e9a9a8a4a;counter=777;t=1772414;kind=data,136
1774933,177,921.600,-27,8.75,69763d34306130303263633534393236363365663139326231333636373135646430302c6d73673d616166663938333733373164653530393766633232363362313333333961396639303831303965663434353133626363313733633261323331383538323337662c636f756e7465723d3737382c743d313737343637382c6b696e643d64617461,iv=40a002cc5492663ef192b1366715dd00;msg=aaff9837371de5097fc2263b13339a9f908109ef44513bcc173c2a231858237f;counter=778;t=1774678;kind=data,136
1777198,177,921.600,-28,6.0,69763d64303935356139373864616138363864343262326534643832633764643435662c6d73673d616665373564383238323238343764393565643935376237393632373436353739623462663563393334633965393632666630633336613461386638383664382c636f756e7465723d3737392c743d313737363934322c6b696e643d64617461,iv=d0955a978daa868d42b2e4d82c7dd45f;msg=afe75d82822847d95ed957b7962746579b4bf5c934c9e962ff0c36a4a8f886d8;counter=779;t=1776942;kind=data,136
1779462,177,921.600,-27,7.25,69763d36636264303730646134323731376361386464313138376433363565306531642c6d73673d643164636332366236636630366530346364306139663935383262386461356230356136333937336431363838303835663565333530313831653830373334392c636f756e7465723d3738302c743d313737393230362c6b696e643d64617461,iv=6cbd070da42717ca8dd1187d365e0e1d;msg=d1dcc26b6cf06e04cd0a9f9582b8da5b05a63973d1688085f5e350181e807349;counter=780;t=1779206;kind=data,136
1781726,178,921.400,-27,9.5,69763d32373562323232653835356234616631376432616332313861333866623230392c6d73673d633165306663633263626565323539343239313037646236373634393564633163663730343439663063643062383832383166626261313335396533366334652c636f756e7465723d3738312c743d313738313437312c6b696e643d64617461,iv=275b222e855b4af17d2ac218a38fb209;msg=c1e0fcc2cbee259429107db676495dc1cf70449f0cd0b88281fbba1359e36c4e;counter=781;t=1781471;kind=data,136
1783991,178,921.400,-27,9.5,69763d33386563613666376363613635633430376635653062393065663636396331622c6d73673d656132613765363361336366306439383835613733393066316439346365666137653530663630363062373437303136616139663934626235393439653234622c636f756e7465723d3738322c743d313738333733352c6b696e643d64617461,iv=38eca6f7cca65c407f5e0b90ef669c1b;msg=ea2a7e63a3cf0d9885a7390f1d94cefa7e50f6060b747016aa9f94bb5949e24b;counter=782;t=1783735;kind=data,136
1786255,178,921.400,-27,10.25,69763d37343934393135646630633365313966323363666537303130613832303233632c6d73673d373766383939383663303538323063333766363236623565646531653761666430323861373262336162653737626566663066333766353064643830633233372c636f756e7465723d3738332c743d313738353939392c6b696e643d64617461,iv=7494915df0c3e19f23cfe7010a82023c;msg=77f89986c05820c37f626b5ede1e7afd028a72b3abe77beff0f37f50dd80c237;counter=783;t=1785999;kind=data,136
1788519,178,921.400,-28,9.5,69763d37636436316635383937656435393766316635373732386133386664353862372c6d73673d633439306563343731633034383461616364303638613164383333343635323062616336323232633961653633393431656534343536346431333865636664352c636f756e7465723d3738342c743d313738383236332c6b696e643d64617461,iv=7cd61f5897ed597f1f57728a38fd58b7;msg=c490ec471c0484aacd068a1d83346520bac6222c9ae63941ee44564d138ecfd5;counter=784;t=1788263;kind=data,136
1790783,179,923.400,-27,4.5,69763d62636139313036336464393864366230353432306164383832613936626538352c6d73673d396162633830343364303632366536633563323937303961636434356462346639303763626230663432353839356533303262633030633635356530383835382c636f756e7465723d3738352c743d313739303532382c6b696e643d64617461,iv=bca91063dd98d6b05420ad882a96be85;msg=9abc8043d0626e6c5c29709acd45db4f907cbb0f425895e302bc00c655e08858;counter=785;t=1790528;kind=data,136
1793048,179,923.400,-28,0.25,69763d65646565393661363562653866383837323463633361626131636137363261302c6d73673d356461393264653938376536353339393939653462376366363730613238353765656432346365326263663066383466366234393639613032343964653433352c636f756e7465723d3738362c743d313739323739322c6b696e643d64617461,iv=edee96a65be8f88724cc3aba1ca762a0;msg=5da92de987e6539999e4b7cf670a2857eed24ce2bcf0f84f6b4969a0249de435;counter=786;t=1792792;kind=data,136
1795312,179,923.400,-27,3.0,69763d37663533613936383962326238303062313766656265363864646431663634312c6d73673d653938366162376439333237336633373633396334363637396338303861353437353234613161303139616134323537646439393336386135663832646232632c636f756e7465723d3738372c743d313739353035372c6b696e643d64617461,iv=7f53a9689b2b800b17febe68ddd1f641;msg=e986ab7d93273f37639c46679c808a547524a1a019aa4257dd99368a5f82db2c;counter=787;t=1795057;kind=data,136
1797577,179,923.400,-26,1.5,69763d31383533623365653038663634353764333962396363356663323132366237662c6d73673d616538316366383963363534366433336335376464646232313533623763633739623965666139646562336333353666306364383934383332383330376364312c636f756e7465723d3738382c743d313739373331392c6b696e643d64617461,iv=1853b3ee08f6457d39b9cc5fc2126b7f;msg=ae81cf89c6546d33c57dddb2153b7cc79b9efa9deb3c356f0cd8948328307cd1;counter=788;t=1797319;kind=data,136
1799842,179,923.400,-26,1.5,69763d64353562303336343830343631636634313834383837613534396537386562372c6d73673d656333313537376533316261663562366236386361616335316330363330383733366133313864383566353264353065646334373531336236346234356336302c636f756e7465723d3738392c743d313739393538362c6b696e643d64617461,iv=d55b036480461cf4184887a549e78eb7;msg=ec31577e31baf5b6b68caac51c06308736a318d85f52d50edc47513b64b45c60;counter=789;t=1799586;kind=data,136
1800071,179,923.400,-95,4.25,4058f9b80180000001c12763d24b386e9d,NON_UTF8,17
1802106,180,923.200,-27,7.25,69763d35383332306532336132303866383164646130653338373062393662306461392c6d73673d353731336138386161353436626138373363643235633536663864326634353031626533653636636366653536626332373839353031666335636230333034342c636f756e7465723d3739302c743d313830313835302c6b696e643d64617461,iv=58320e23a208f81dda0e3870b96b0da9;msg=5713a88aa546ba873cd25c56f8d2f4501be3e66ccfe56bc2789501fc5cb03044;counter=790;t=1801850;kind=data,136
1804371,180,923.200,-28,3.5,69763d64313833626561666466646263303032383534373837633837373831326631632c6d73673d346262383738656538383666653235323135666166356335636238626665383834366462656639633633383965306366376638303035633861313562346563642c636f756e7465723d3739312c743d313830343131352c6b696e643d64617461,iv=d183beafdfdbc002854787c877812f1c;msg=4bb878ee886fe25215faf5c5cb8bfe8846dbef9c6389e0cf7f8005c8a15b4ecd;counter=791;t=1804115;kind=data,136
1806635,180,923.200,-27,4.75,69763d36313063666534316437326536343566326639636538333335306539653936302c6d73673d346234383934333533316330363332393735633737343937316133393839663739636665376436323364353236663937623264623064373833373737336334392c636f756e7465723d3739322c743d313830363337392c6b696e643d64617461,iv=610cfe41d72e645f2f9ce83350e9e960;msg=4b48943531c0632975c774971a3989f79cfe7d623d526f97b2db0d7837773c49;counter=792;t=1806379;kind=data,136
1808900,180,923.200,-27,3.0,69763d66663765643037333466373836613663376632363631363165326632373564622c6d73673d613936313836323736393130303561316266303565646565653862316230373437376530326330353130363632653439663339313437356233336232303561332c636f756e7465723d3739332c743d313830383634342c6b696e643d64617461,iv=ff7ed0734f786a6c7f266161e2f275db;msg=a9618627691005a1bf05edeee8b1b07477e02c0510662e49f391475b33b205a3;counter=793;t=1808644;kind=data,136
1811164,181,920.800,-27,10.0,69763d36643434376264353663653566663061323335623666353635626164333737372c6d73673d346262353631663132313066373235393030646465356335356138323636643562306532313361336366366638336565303432663732616562336565663266322c636f756e7465723d3739342c743d313831303930382c6b696e643d64617461,iv=6d447bd56ce5ff0a235b6f565bad3777;msg=4bb561f1210f725900dde5c55a8266d5b0e213a3cf6f83ee042f72aeb3eef2f2;counter=794;t=1810908;kind=data,136
1813429,181,920.800,-28,10.5,69763d65373837623263393034643164353164646433323464373066346464373133612c6d73673d366562326263343037356365363735383735343239643762316661303031666663366539396363303331663738313533373930306465333736366463386263312c636f756e7465723d3739352c743d313831333137332c6b696e643d64617461,iv=e787b2c904d1d51ddd324d70f4dd713a;msg=6eb2bc4075ce675875429d7b1fa001ffc6e99cc031f781537900de3766dc8bc1;counter=795;t=1813173;kind=data,136
1815693,181,920.800,-27,9.75,69763d37343838623137623764313136323966303564396637666333386635616332322c6d73673d363631313761336564313238663730363239326565316162613532383038633231613361633165323165366366656233613535653561653064333731623035632c636f756e7465723d3739362c743d313831353433372c6b696e643d64617461,iv=7488b17b7d11629f05d9f7fc38f5ac22;msg=66117a3ed128f706292ee1aba52808c21a3ac1e21e6cfeb3a55e5ae0d371b05c;counter=796;t=1815437;kind=data,136
1817958,181,920.800,-27,9.5,69763d64376230353765323739336633376639343030626333626133323562393435332c6d73673d303965386461336639646531313037633331353737363664656532636139663537656466653533326233663533323639393334306461616634363765633039332c636f756e7465723d3739372c743d313831373730322c6b696e643d64617461,iv=d7b057e2793f37f9400bc3ba325b9453;msg=09e8da3f9de1107c3157766dee2ca9f57edfe532b3f532699340daaf467ec093;counter=797;t=1817702;kind=data,136
1820223,181,920.800,-26,10.0,69763d63643465373239663965386230613339303338613132616164306165326234332c6d73673d326433626263323838383436316261366638626134653565633137393737393265323832343966306266626232316235636162313632366361333564383435372c636f756e7465723d3739382c743d313831393936362c6b696e643d64617461,iv=cd4e729f9e8b0a39038a12aad0ae2b43;msg=2d3bbc2888461ba6f8ba4e5ec1797792e28249f0bfbb21b5cab1626ca35d8457;counter=798;t=1819966;kind=data,136
1822487,182,920.600,-27,9.5,69763d36383434383131356363346232633865376538643730356134613562303431622c6d73673d366434336235393732663463356139343636653166383839663665633736643965616639396562363037653532366166313134663934663765326364613238302c636f756e7465723d3739392c743d313832323233312c6b696e643d64617461,iv=68448115cc4b2c8e7e8d705a4a5b041b;msg=6d43b5972f4c5a9466e1f889f6ec76d9eaf99eb607e526af114f94f7e2cda280;counter=799;t=1822231;kind=data,136
1824752,182,920.600,-27,9.5,69763d33623965663062373666373036616536336436326139643038353130323564652c6d73673d643266353038643830623039396661363334643063303737323061316137663134646232663833343136313637306135333430383465666638646135636366392c636f756e7465723d3830302c743d313832343439362c6b696e643d64617461,iv=3b9ef0b76f706ae63d62a9d0851025de;msg=d2f508d80b099fa634d0c07720a1a7f14db2f834161670a534084eff8da5ccf9;counter=800;t=1824496;kind=data,136
1827017,182,920.600,-26,10.0,69763d65663663393965373264613832333564663464396565326264303336353239632c6d73673d343765343461373463366436346335373361316661666666366364653934313930666266353662643230376631373134393234376633333434356262366564302c636f756e7465723d3830312c743d313832363736302c6b696e643d64617461,iv=ef6c99e72da8235df4d9ee2bd036529c;msg=47e44a74c6d64c573a1fafff6cde94190fbf56bd207f17149247f33445bb6ed0;counter=801;t=1826760;kind=data,136
1829281,182,920.600,-26,9.75,69763d33366638646366653637393136356566626636666536303234323464383135352c6d73673d336533316336356132353137616339396336623561303835343632356538333563656430396563356639623765393438323839363434633831623734376435302c636f756e7465723d3830322c743d313832393032352c6b696e643d64617461,iv=36f8dcfe679165efbf6fe602424d8155;msg=3e31c65a2517ac99c6b5a0854625e835ced09ec5f9b7e948289644c81b747d50;counter=802;t=1829025;kind=data,136
1831546,183,921.200,-28,10.25,69763d32396638633863663464353362356233393838326334646639646634643536332c6d73673d633534343765383734303639373638613466636632653764623939626239636431366262393766306135343131393066613439616263336161623165383033352c636f756e7465723d3830332c743d313833313239302c6b696e643d64617461,iv=29f8c8cf4d53b5b39882c4df9df4d563;msg=c5447e874069768a4fcf2e7db99bb9cd16bb97f0a541190fa49abc3aab1e8035;counter=803;t=1831290;kind=data,136
1833811,183,921.200,-26,10.25,69763d35316235396135653833623264383535356337393361646631643732313339302c6d73673d623331623739666239333030316165376433303731333830363163613233643463633362383835653166366234363232306339343362613462653462656134362c636f756e7465723d3830342c743d313833333535342c6b696e643d64617461,iv=51b59a5e83b2d8555c793adf1d721390;msg=b31b79fb93001ae7d307138061ca23d4cc3b885e1f6b46220c943ba4be4bea46;counter=804;t=1833554;kind=data,136
1836076,183,921.200,-27,9.5,69763d35666439373661333839633935333239663933393431383238333264663839302c6d73673d363630336237663265636636613163313233376633653838633734366566636466343239346632346430383863626230366531633538616633303637373435332c636f756e7465723d3830352c743d313833353831392c6b696e643d64617461,iv=5fd976a389c95329f9394182832df890;msg=6603b7f2ecf6a1c1237f3e88c746efcdf4294f24d088cbb06e1c58af30677453;counter=805;t=1835819;kind=data,136
1838341,183,921.200,-28,10.25,69763d39353261356132666365643331376633356265333037396238643764613637632c6d73673d303837363463396331323139343732656162383037626539666338313932636630393465623330343561623765666335616433616261326532666133396537652c636f756e7465723d3830362c743d313833383038342c6b696e643d64617461,iv=952a5a2fced317f35be3079b8d7da67c;msg=08764c9c1219472eab807be9fc8192cf094eb3045ab7efc5ad3aba2e2fa39e7e;counter=806;t=1838084;kind=data,136
1840606,184,921.000,-28,9.75,69763d37343161653866653664306238313561336261363937636537353936653764392c6d73673d303364643862323238356533326634323064666264376162633761356136626331633839656363643462303237316663303634313635316237623132333433312c636f756e7465723d3830372c743d313834303334392c6b696e643d64617461,iv=741ae8fe6d0b815a3ba697ce7596e7d9;msg=03dd8b2285e32f420dfbd7abc7a5a6bc1c89eccd4b0271fc0641651b7b123431;counter=807;t=1840349;kind=data,136
1842872,184,921.000,-27,9.5,69763d31363430396565373563616531326330356366313331366361313432363139342c6d73673d373335636539336630376533386464393739643462313334626231303238613765373837666130656165346561393030316662323564616538613738613863392c636f756e7465723d3830382c743d313834323631342c6b696e643d64617461,iv=16409ee75cae12c05cf1316ca1426194;msg=735ce93f07e38dd979d4b134bb1028a7e787fa0eae4ea9001fb25dae8a78a8c9;counter=808;t=1842614;kind=data,136
1845136,184,921.000,-28,10.0,69763d39343933663335386565623134326133346665623538303861346139333438352c6d73673d666436383136386365636336363764326563663562646134653466323762333162333532646435316534643165316563656461383132363034343262623139302c636f756e7465723d3830392c743d313834343837392c6b696e643d64617461,iv=9493f358eeb142a34feb5808a4a93485;msg=fd68168cecc667d2ecf5bda4e4f27b31b352dd51e4d1e1eceda81260442bb190;counter=809;t=1844879;kind=data,136
1847401,184,921.000,-28,9.0,69763d38376361386134323262666166623234663739653535303136396664363337362c6d73673d343462613637333862366663393534396633303362363161316537373262626630343163393562313366346239313664306532343630636263353562616233322c636f756e7465723d3831302c743d313834373134312c6b696e643d64617461,iv=87ca8a422bfafb24f79e550169fd6376;msg=44ba6738b6fc9549f303b61a1e772bbf041c95b13f4b916d0e2460cbc55bab32;counter=810;t=1847141;kind=data,136
1849667,184,921.000,-27,10.0,69763d62316132633364643134653334306464366335623336306238343934313261652c6d73673d336531393036643238646563343635353331396632353134313039343731323937316137623735323738326539353831656164393362353463623664636535632c636f756e7465723d3831312c743d313834393430382c6b696e643d64617461,iv=b1a2c3dd14e340dd6c5b360b849412ae;msg=3e1906d28dec4655319f25141094712971a7b752782e9581ead93b54cb6dce5c;counter=811;t=1849408;kind=data,136
1854203,185,921.600,-26,9.0,69763d66353436623238346438643032393939633539303663613531313639313339362c6d73673d643564316639646532383262663932373464633438353239633232663831333837653863363838373063316462333730613237646133326638666361623462362c636f756e7465723d3831332c743d313835333934332c6b696e643d64617461,iv=f546b284d8d02999c5906ca511691396;msg=d5d1f9de282bf9274dc48529c22f81387e8c68870c1db370a27da32f8fcab4b6;counter=813;t=1853943;kind=data,136
1856469,185,921.600,-28,8.75,69763d61343363346164313930366332646532323731666434393030303136333461332c6d73673d393935653161656333613834623839626531663763616636633264346461313934666430346131326635663566313766313432613239323633326165626461342c636f756e7465723d3831342c743d313835363231302c6b696e643d64617461,iv=a43c4ad1906c2de2271fd490001634a3;msg=995e1aec3a84b89be1f7caf6c2d4da194fd04a12f5f5f17f142a292632aebda4;counter=814;t=1856210;kind=data,136
1858735,185,921.600,-26,9.25,69763d34623663373861393432353061303835376263303132383137383932613333332c6d73673d326139653062386633623834353036356361623932613762326534643635633035643430346134326536386135323239313964366235663064373030303437392c636f756e7465723d3831352c743d313835383437382c6b696e643d64617461,iv=4b6c78a94250a0857bc012817892a333;msg=2a9e0b8f3b845065cab92a7b2e4d65c05d404a42e68a522919d6b5f0d7000479;counter=815;t=1858478;kind=data,136
1861000,186,921.400,-27,10.5,69763d31353664666564343437343162383561396261653763303137383562343735652c6d73673d663631303632306336326237383064383364666231623137336465306537393565303966653137613233326239313065643538616534373435306334313665652c636f756e7465723d3831362c743d313836303734332c6b696e643d64617461,iv=156dfed44741b85a9bae7c01785b475e;msg=f610620c62b780d83dfb1b173de0e795e09fe17a232b910ed58ae47450c416ee;counter=816;t=1860743;kind=data,136
1863265,186,921.400,-27,7.5,69763d30666466356137663233393930613932633063366432353164386530396431332c6d73673d386330643532323037326430313337613330636439393963326463623836333937356633376164356533653334633639373461626135613763353333316233302c636f756e7465723d3831372c743d313836333030382c6b696e643d64617461,iv=0fdf5a7f23990a92c0c6d251d8e09d13;msg=8c0d522072d0137a30cd999c2dcb863975f37ad5e3e34c6974aba5a7c5331b30;counter=817;t=1863008;kind=data,136
1865531,186,921.400,-27,9.5,69763d65333561323662646262303034663266616465393639343239646136666434362c6d73673d626364653264626233396135326462303438653338376563393036383732613037373838663365346363343133313033373932393430313334383463346263352c636f756e7465723d3831382c743d313836353237332c6b696e643d64617461,iv=e35a26bdbb004f2fade969429da6fd46;msg=bcde2dbb39a52db048e387ec906872a07788f3e4cc41310379294013484c4bc5;counter=818;t=1865273;kind=data,136
